Querylength,domain_token_count,path_token_count,domainlength,pathLength,NumberofDotsinURL,URL_DigitCount,URL_Letter_Count,spcharUrl
0,2,5,15,24,1,0,34,0
0,3,1,18,0,1,0,16,1
0,2,2,17,1,1,0,16,0
0,2,6,21,41,1,4,52,4
0,4,2,19,6,4,15,9,2
0,5,1,26,0,3,0,27,2
0,2,2,14,21,2,0,33,0
0,2,4,20,22,1,0,38,2
0,3,15,10,89,2,8,79,11
199,3,3,18,209,3,9,183,37
0,3,2,16,16,1,0,29,1
0,2,14,15,68,1,14,55,8
0,3,3,20,15,2,0,31,1
0,3,5,20,33,2,5,42,2
0,5,2,20,10,4,0,29,2
0,2,1,18,0,1,0,17,0
0,2,6,23,39,2,0,56,3
0,3,2,20,10,3,0,27,0
0,2,3,19,21,1,0,41,2
0,3,5,11,34,3,0,39,0
110,2,4,12,167,20,32,126,5
0,4,1,13,6,3,11,9,1
5,2,2,9,6,1,3,9,2
0,2,7,12,48,1,15,38,4
0,3,10,17,69,2,0,79,9
0,2,12,13,86,1,44,47,9
0,3,5,25,49,2,19,49,0
0,3,19,11,80,2,15,60,15
61,2,7,15,100,1,0,106,11
50,13,5,95,82,14,20,134,8
0,3,4,10,24,3,3,26,0
0,2,2,19,1,1,0,18,0
0,3,3,13,20,3,2,27,1
57,4,3,18,67,4,2,74,10
0,2,2,18,1,1,0,17,0
0,2,7,15,35,1,6,37,4
0,2,6,21,40,1,0,55,4
0,2,4,16,19,1,5,26,2
0,2,15,16,80,2,7,74,9
0,7,2,82,1,3,15,61,3
0,3,2,11,13,2,9,12,0
0,2,4,18,30,2,0,44,0
74,3,3,38,84,3,2,108,14
0,2,3,10,19,2,0,26,0
0,2,3,17,12,2,0,26,1
74,4,3,22,84,5,10,82,14
0,3,1,12,0,1,0,10,1
11,2,3,16,21,2,3,30,2
0,3,1,23,14,2,0,34,1
0,2,4,11,26,1,0,33,2
0,2,9,9,61,2,0,61,3
0,2,2,12,15,2,0,25,0
0,2,2,12,1,1,0,11,0
0,2,5,10,68,2,10,67,1
0,2,10,10,74,1,9,65,7
67,2,3,18,77,2,3,81,14
0,3,6,15,37,2,0,45,2
0,4,2,20,2,4,16,5,2
0,4,6,20,41,4,26,31,2
0,3,2,16,12,2,0,25,0
59,3,4,20,72,3,9,72,12
0,2,3,20,16,1,0,33,0
52,3,7,16,82,2,20,61,4
13,2,2,11,19,1,3,24,2
0,4,3,31,22,4,0,52,1
8,3,3,23,23,3,6,35,2
0,3,4,16,31,2,4,37,3
0,2,11,16,58,2,0,63,6
0,2,5,12,54,2,18,43,0
0,2,7,6,53,1,7,45,0
0,3,3,11,14,3,1,20,0
0,3,9,20,56,2,10,56,6
0,2,3,10,19,2,0,26,1
0,2,8,16,36,2,3,45,6
0,2,1,11,9,1,9,10,0
87,4,3,26,97,5,14,92,17
0,2,7,9,39,1,0,41,3
0,3,5,21,36,2,0,50,4
0,4,6,14,53,4,24,39,1
0,2,8,10,46,2,1,46,6
0,2,2,7,3,1,0,8,0
0,2,15,15,83,2,13,68,12
0,3,6,18,39,3,2,48,1
52,4,3,31,62,3,7,77,11
0,3,2,31,1,2,0,29,0
0,2,3,19,24,2,2,38,0
0,3,4,19,25,2,0,39,1
0,3,2,16,18,3,0,35,1
0,3,2,17,9,2,0,23,1
25,3,3,20,35,3,0,49,3
265,7,5,45,299,3,51,265,21
0,2,3,21,19,1,0,36,2
0,2,10,14,65,2,7,62,4
16,3,3,16,30,2,4,36,3
48,3,3,21,58,3,3,68,10
0,3,4,15,21,2,0,31,2
57,5,3,24,67,5,1,78,12
0,5,6,18,33,5,6,36,3
0,3,8,10,67,2,0,73,6
146,2,3,17,158,2,9,140,29
0,3,4,25,28,2,0,48,1
0,2,2,9,64,1,27,27,22
0,2,18,6,92,1,6,78,16
0,2,4,10,18,2,0,24,2
0,2,2,14,1,1,0,13,0
155,2,7,21,193,3,48,127,39
122,2,5,10,144,2,17,127,7
21,2,3,19,30,2,3,40,4
0,3,6,16,26,2,0,35,4
60,2,5,12,78,1,1,80,10
0,3,6,16,39,3,4,44,3
0,3,5,10,24,2,0,28,3
0,2,1,15,0,1,0,14,0
0,3,1,20,0,1,0,18,1
0,2,2,25,1,1,0,24,0
0,3,8,14,66,1,0,75,8
0,3,19,21,98,3,8,91,17
0,3,2,18,10,2,0,25,0
0,2,13,12,79,2,11,71,12
0,4,14,24,91,3,7,96,11
0,2,4,6,18,1,8,12,1
13,2,2,11,19,1,2,25,2
0,2,1,19,0,1,0,18,0
17,2,4,18,46,2,1,58,2
0,3,3,21,15,3,0,32,0
0,3,2,19,10,2,0,26,0
42,3,3,15,63,2,5,68,2
0,3,2,30,1,2,0,28,0
0,3,4,16,24,2,2,32,3
0,3,1,20,0,2,3,15,0
0,3,3,20,28,2,0,44,0
0,4,2,21,1,2,0,18,1
0,4,8,19,60,4,4,65,4
20,3,3,20,31,3,0,49,4
0,4,3,27,21,4,5,37,1
0,3,7,10,41,2,0,43,5
0,2,2,18,1,1,0,17,0
0,2,6,13,45,1,0,52,1
0,3,3,16,19,2,0,31,1
7,2,4,16,24,2,4,31,2
0,2,4,11,17,1,0,24,1
0,2,6,12,36,1,0,42,3
46,3,3,16,56,2,3,61,11
0,2,2,12,13,1,3,19,1
0,3,2,21,1,2,0,19,0
0,4,2,24,10,3,0,34,2
0,3,10,16,63,3,3,65,2
0,2,2,9,55,1,19,29,19
13,2,4,13,31,2,1,37,3
0,2,5,16,28,2,0,39,2
0,2,2,13,1,1,0,12,0
0,2,3,16,13,1,0,26,1
0,3,1,40,0,2,2,36,0
0,2,1,12,15,1,0,26,0
0,3,7,27,38,3,0,57,1
0,4,2,22,10,3,0,32,2
48,4,3,14,58,4,5,58,10
45,3,3,16,55,2,2,61,11
0,2,6,20,37,2,4,47,2
0,3,2,15,1,1,0,13,1
8,2,5,9,32,3,3,36,2
0,4,4,18,32,2,10,34,2
0,4,9,27,46,3,12,50,4
0,3,6,15,29,2,6,31,1
0,2,7,13,37,2,13,30,3
0,2,1,14,0,1,0,13,0
0,2,2,20,13,2,0,31,0
0,2,14,14,79,2,13,70,10
0,2,3,23,19,2,1,38,0
14,2,12,21,90,1,0,102,13
0,2,11,13,87,1,0,89,3
0,2,6,14,30,3,0,43,1
0,2,8,9,56,1,18,39,5
0,2,6,16,35,1,0,45,2
0,3,2,26,1,2,0,24,0
0,2,9,17,51,1,2,61,8
97,4,3,18,107,3,7,101,19
0,2,4,17,21,2,0,34,1
0,2,9,17,68,2,10,66,5
53,4,3,24,63,4,3,75,10
47,2,3,17,57,2,4,63,10
0,3,4,16,25,3,1,35,1
11,4,6,21,48,5,8,53,5
0,2,9,15,46,1,0,52,5
0,3,6,16,37,2,0,45,5
0,2,3,11,15,1,0,23,1
8,2,4,13,29,2,6,31,2
0,6,2,35,1,4,1,33,2
0,4,2,19,6,4,15,9,2
0,2,6,17,37,2,6,42,2
0,2,5,23,27,1,4,41,4
18,2,6,6,44,2,5,38,4
0,2,6,12,26,1,6,26,1
0,2,14,20,69,2,7,68,8
76,6,3,45,81,5,24,91,10
0,2,7,20,42,2,0,55,4
0,4,4,21,18,6,0,33,0
6,2,5,9,27,3,1,33,2
0,2,3,15,11,1,0,23,0
0,2,3,12,19,2,8,25,1
0,2,3,11,20,2,0,27,1
0,2,1,7,0,1,0,6,0
0,13,2,97,1,12,22,63,0
0,3,4,26,32,3,3,50,0
0,2,2,16,1,1,0,15,0
0,2,5,16,32,2,0,43,2
0,2,5,18,28,2,0,41,1
38,2,5,16,59,2,16,53,3
0,3,5,15,25,2,0,39,2
0,4,2,17,13,3,0,30,2
0,4,2,13,9,4,10,12,1
0,2,16,12,100,1,8,88,11
0,3,11,28,51,3,8,59,7
0,3,4,26,25,3,0,50,1
0,3,2,18,14,3,0,29,0
62,2,3,15,72,3,3,75,11
0,3,2,29,5,2,4,27,0
0,2,2,14,17,2,3,26,0
0,2,1,6,4,1,0,9,0
0,2,2,7,15,2,0,24,1
22,2,11,9,82,1,17,64,13
0,2,2,18,9,2,0,25,0
0,3,3,13,11,3,3,17,0
5,2,3,14,17,1,3,24,2
0,3,13,19,73,2,17,61,10
0,3,5,22,40,3,0,56,1
0,3,5,19,24,3,2,39,2
0,3,2,24,1,2,0,22,0
0,2,3,10,16,2,0,23,1
0,2,13,14,80,1,1,84,11
0,2,5,12,28,2,0,35,2
4,2,8,15,64,1,7,63,7
0,3,20,17,122,3,10,108,16
51,3,4,15,88,7,2,80,7
0,2,4,23,23,2,0,42,2
0,2,10,12,55,1,17,40,2
105,3,3,23,115,3,8,111,21
0,2,8,22,58,2,0,72,4
29,3,3,15,39,3,3,46,7
35,4,6,15,65,4,14,60,5
0,4,3,11,15,4,9,16,1
0,4,2,14,9,3,0,18,1
0,2,14,15,80,1,12,69,10
0,2,5,16,31,1,5,37,2
10,3,4,11,24,3,2,30,5
0,3,1,35,15,2,2,44,2
0,2,17,14,94,1,8,87,13
0,2,2,15,1,1,0,14,0
0,3,3,14,15,3,0,25,0
0,3,9,21,54,5,0,69,2
0,2,7,18,37,2,0,48,4
0,2,6,12,31,1,8,29,1
0,3,7,21,48,2,0,61,5
0,2,1,21,7,1,0,27,0
0,3,4,18,112,3,22,107,2
13,2,2,11,19,1,0,27,2
0,2,3,11,20,2,2,26,0
0,3,18,18,125,3,1,123,14
0,2,3,15,18,1,8,22,0
0,4,4,14,22,3,1,28,2
0,2,3,8,18,1,7,16,0
178,3,3,14,188,3,24,171,9
154,3,3,17,164,3,7,150,26
0,2,4,11,20,1,0,27,0
0,3,3,17,16,3,4,25,0
0,2,5,15,33,2,0,47,2
26,3,5,25,47,2,10,58,6
0,3,4,23,20,2,2,40,3
198,2,3,25,208,2,26,202,8
7,2,2,16,8,1,5,16,2
0,2,2,21,15,1,0,38,1
0,1,17,5,136,8,42,82,2
0,4,4,26,23,3,0,47,3
0,2,7,10,60,1,10,53,4
0,2,9,22,50,2,9,54,6
83,3,3,16,93,3,15,80,16
0,2,6,10,26,1,0,30,3
0,2,3,8,15,1,7,13,0
0,2,1,15,10,1,0,28,1
78,2,3,15,88,2,25,73,8
0,2,2,17,8,2,0,23,0
28,2,4,15,43,2,4,46,5
0,2,1,11,14,1,0,24,0
0,2,4,15,28,2,0,43,1
0,2,4,18,19,1,6,27,0
19,2,5,9,37,2,1,42,4
88,2,3,18,98,2,6,97,16
61,3,5,16,86,3,6,80,17
0,2,3,8,15,1,7,13,0
0,2,5,16,21,1,2,30,1
0,2,6,10,55,1,13,46,3
0,2,2,14,6,1,2,16,0
0,2,4,11,33,1,6,34,1
0,4,3,20,47,3,20,47,2
0,3,5,16,34,2,0,44,3
0,2,4,10,28,2,7,27,1
0,3,13,19,70,3,7,72,10
30,4,3,16,58,6,1,55,5
0,2,5,12,30,1,3,34,3
0,2,4,11,35,1,0,42,2
0,3,5,22,26,2,0,42,2
37,2,3,15,47,2,0,53,7
0,2,4,11,76,3,24,47,12
0,2,2,29,1,1,0,28,0
0,2,4,20,14,2,0,30,2
0,3,2,34,1,2,0,32,0
0,3,4,19,18,3,0,32,1
0,2,2,14,1,1,0,18,1
0,2,3,18,20,2,0,35,1
0,3,8,28,43,2,7,55,3
12,2,5,14,56,1,10,53,4
0,2,1,13,6,1,0,18,0
0,2,18,15,107,1,8,96,10
13,2,4,10,34,2,3,40,3
0,3,2,19,10,3,0,30,1
0,4,2,27,1,3,0,24,0
28,2,4,18,46,2,7,48,6
0,5,8,27,55,3,20,55,5
0,2,4,13,20,1,0,29,1
12,2,3,25,21,2,5,37,2
60,3,4,19,77,3,1,86,10
0,2,11,10,74,1,0,73,9
0,4,8,23,44,6,8,49,1
0,4,2,18,11,1,3,22,2
48,4,3,21,58,4,5,65,10
34,7,8,39,55,7,27,49,7
0,2,4,12,31,1,10,29,1
0,2,2,13,16,2,2,25,0
0,3,5,11,34,3,9,30,0
0,4,2,19,6,4,15,9,2
0,2,2,15,1,1,0,14,0
0,2,5,12,40,1,0,47,3
0,3,3,10,21,2,0,27,1
0,2,4,8,33,1,0,37,0
0,2,4,14,28,1,0,38,3
0,3,2,22,1,2,0,20,0
8,3,4,16,22,3,5,27,2
0,2,5,12,33,1,8,32,3
0,3,3,15,20,2,0,30,2
0,2,2,12,15,2,1,24,0
0,3,2,23,1,2,0,21,0
0,3,5,13,64,3,0,71,0
13,2,9,13,68,1,6,63,9
0,4,10,18,58,4,4,64,7
50,4,3,19,60,3,5,65,11
0,2,15,12,72,1,0,73,13
0,2,5,20,30,2,1,44,0
0,2,5,11,33,1,6,33,2
0,3,2,14,12,2,4,19,0
0,2,2,16,12,1,7,19,0
0,3,7,16,37,2,0,43,7
0,3,6,21,31,2,0,45,3
0,3,12,25,68,2,21,63,5
50,3,5,17,70,3,40,43,4
0,3,2,31,10,2,7,35,2
0,3,8,14,47,2,7,45,5
0,2,3,9,33,1,1,38,0
0,2,2,14,8,2,1,19,0
0,2,7,19,45,1,12,45,6
0,3,6,21,23,1,0,37,4
0,2,17,9,92,1,5,84,16
44,2,4,22,63,2,12,62,8
16,2,4,8,43,2,4,42,2
0,2,3,12,20,2,9,25,1
0,2,14,15,89,1,12,78,10
6,3,4,18,20,2,2,30,3
28,3,3,20,42,3,9,44,6
39,2,3,20,49,2,4,56,7
0,3,3,16,16,2,0,28,1
32,2,6,13,68,1,2,71,4
0,2,6,12,38,2,4,40,2
0,2,4,12,22,1,0,30,1
0,3,2,14,4,2,0,15,0
0,3,6,14,50,3,6,51,0
0,2,1,19,0,1,0,18,0
43,3,3,18,53,3,5,58,10
47,3,3,19,57,3,8,60,10
0,2,2,12,16,1,3,22,1
0,2,8,16,57,2,0,65,3
0,3,6,16,57,1,3,67,4
0,3,1,14,9,2,3,22,1
0,2,2,27,14,2,2,41,1
7,2,6,14,29,3,1,39,4
0,2,1,11,16,1,0,26,0
0,2,2,17,1,1,0,16,0
0,2,2,17,13,2,0,28,0
0,3,2,13,12,1,0,22,1
0,3,3,28,15,2,0,39,2
0,2,2,8,1,1,0,7,0
13,2,2,11,19,1,1,26,2
0,2,5,7,30,2,0,32,2
0,3,2,26,1,2,0,24,0
0,3,2,14,11,2,3,19,0
11,3,3,21,25,3,5,36,2
0,3,6,16,36,2,9,36,2
0,2,1,20,6,1,0,29,1
70,3,3,19,80,3,11,76,14
42,3,4,13,63,3,18,52,2
0,4,3,19,13,3,0,27,0
79,2,3,10,89,2,8,81,13
0,3,5,15,35,2,0,44,4
0,2,18,6,89,2,4,77,15
10,2,3,18,25,2,8,31,2
0,1,1,7,0,0,0,3,4
0,2,10,11,59,2,0,60,7
0,3,6,28,32,3,6,47,2
0,3,12,17,69,2,3,74,11
8,3,2,20,19,2,2,37,3
182,2,3,11,192,2,23,175,8
82,6,3,24,93,7,5,82,19
49,3,4,23,62,2,6,70,11
0,2,4,8,39,1,19,24,1
0,2,4,8,26,1,0,30,2
0,3,6,17,32,3,0,42,2
47,2,3,18,57,2,4,64,10
0,2,4,7,27,2,8,22,0
29,2,4,17,50,2,5,53,6
29,3,3,13,61,6,1,57,3
0,2,13,14,71,2,8,68,7
0,2,7,12,26,1,6,25,2
79,4,3,27,89,3,6,97,15
0,2,1,11,14,1,3,21,0
0,4,1,19,0,3,0,16,0
17,3,3,17,29,3,0,44,4
0,3,18,15,122,2,10,108,2
0,2,21,12,104,1,13,82,16
0,2,5,16,34,1,2,43,2
0,2,20,17,118,1,0,119,16
7,3,3,14,17,3,3,23,2
0,2,2,10,11,1,9,10,1
0,2,14,7,90,1,8,79,12
0,4,3,13,13,3,0,20,1
0,3,5,23,29,2,0,46,0
0,2,7,13,37,1,0,48,2
0,4,5,25,30,3,0,52,4
0,2,4,12,29,1,10,27,1
13,2,2,11,19,1,2,24,3
0,3,3,17,19,3,4,28,0
0,3,2,18,12,3,0,27,0
0,2,1,21,0,1,0,20,0
0,2,4,16,22,2,0,34,1
0,3,5,12,18,2,0,24,0
0,2,1,23,0,1,0,22,0
67,2,4,12,124,11,27,97,5
0,2,7,13,35,1,0,41,5
0,2,2,15,1,1,0,14,0
59,3,3,18,69,3,3,74,12
0,2,7,15,42,2,10,40,0
0,3,1,23,0,2,0,21,0
47,4,3,18,57,3,4,62,11
0,2,1,11,17,1,0,27,0
0,3,3,16,30,2,0,41,2
0,2,9,15,55,1,18,43,4
50,4,3,22,60,4,4,69,10
134,4,3,24,144,3,22,124,24
31,4,3,20,44,5,2,56,6
0,2,3,12,15,3,0,24,0
0,2,19,18,120,1,6,117,13
30,2,5,10,63,2,9,54,6
0,2,14,15,59,1,14,44,11
0,3,2,23,1,2,0,21,0
0,2,2,12,10,2,1,19,0
0,2,2,12,8,1,0,18,0
0,2,12,7,82,1,5,76,10
0,2,5,13,31,2,0,39,0
0,2,3,13,19,2,4,29,1
0,5,2,24,6,5,0,25,0
0,3,7,16,41,2,0,49,5
0,8,5,57,44,3,22,72,6
6,2,3,25,13,1,4,30,2
51,2,4,12,108,8,33,78,5
0,2,5,11,38,2,0,44,1
0,3,5,19,20,2,0,37,2
0,3,2,26,1,2,3,21,0
0,2,1,12,12,1,3,20,0
0,2,2,15,19,2,0,32,0
0,2,4,10,27,1,9,24,0
48,3,3,17,58,3,2,67,8
0,2,4,13,18,1,0,27,1
0,2,15,13,97,1,6,93,13
0,2,3,8,16,1,7,14,0
0,2,2,10,9,1,0,17,0
0,2,5,17,26,1,3,39,4
0,2,2,12,15,1,3,21,1
0,2,5,10,23,2,6,22,0
0,3,5,18,27,2,2,41,4
0,2,5,10,31,2,0,36,2
0,2,6,16,37,1,5,42,3
0,2,9,6,60,1,14,43,4
0,5,6,21,34,4,0,46,1
0,2,12,17,68,1,8,69,8
0,2,11,13,43,1,9,36,6
0,3,2,26,14,2,0,37,0
0,3,5,18,28,3,0,40,1
0,2,2,18,12,2,0,28,0
0,2,5,8,33,1,0,36,3
73,2,3,20,77,1,32,56,7
0,2,2,12,9,1,0,19,0
0,2,18,14,94,1,10,84,13
0,2,4,11,27,2,9,25,2
82,2,4,14,104,2,7,95,12
0,2,16,6,96,1,4,86,13
0,3,3,12,12,1,2,18,1
0,2,12,12,72,2,2,74,11
19,2,3,26,48,2,12,56,4
0,3,2,25,1,2,0,23,0
0,4,15,24,93,3,13,91,12
0,2,2,9,64,1,27,27,22
0,4,8,24,34,3,0,48,5
0,5,1,28,2,4,0,30,1
0,3,2,15,9,2,0,21,0
0,2,17,13,112,1,6,102,14
25,3,5,21,57,3,3,69,6
0,2,4,8,28,1,0,32,0
61,3,3,15,71,3,9,69,10
0,2,5,10,31,1,12,24,1
0,4,2,21,1,2,0,18,1
0,6,2,34,1,1,0,29,4
0,2,2,8,1,1,0,7,0
0,3,13,12,86,2,5,83,11
0,2,11,6,102,1,1,100,5
0,2,3,9,26,1,1,31,0
0,2,6,11,33,2,0,38,1
0,2,4,15,86,2,21,67,14
0,3,2,14,12,2,4,19,0
38,3,3,17,50,3,12,44,11
0,3,5,18,35,2,6,41,3
0,2,8,12,54,1,9,49,5
0,3,2,15,17,2,0,29,0
0,3,2,27,1,2,0,25,0
9,3,7,16,41,4,0,52,3
0,2,11,17,69,1,5,66,12
0,4,2,19,6,4,15,9,2
0,3,7,16,37,3,4,41,4
0,2,6,15,35,2,0,44,3
0,4,4,16,34,4,0,48,2
0,2,4,29,20,2,0,45,2
0,2,2,14,28,1,0,39,2
0,3,4,27,31,3,0,53,0
0,2,7,13,45,2,0,51,2
119,3,7,16,154,4,9,141,15
10,3,3,10,23,3,7,21,2
0,3,2,17,7,2,0,21,0
0,3,2,20,15,2,0,32,0
0,2,3,10,19,2,0,26,0
0,3,2,21,10,2,0,27,1
0,2,11,15,62,2,4,62,8
0,3,5,16,34,2,4,40,3
0,2,2,19,10,1,4,23,1
0,5,3,41,17,5,3,48,1
0,2,2,11,5,2,0,18,1
0,3,14,11,76,2,5,71,8
0,3,2,18,15,3,0,30,0
0,2,6,14,36,2,2,46,1
0,2,8,16,33,1,3,38,6
0,14,4,74,119,11,19,162,5
0,2,2,10,26,1,0,33,1
108,3,5,18,136,3,19,130,5
0,2,6,13,31,2,2,40,3
0,2,3,10,22,2,0,29,1
0,2,10,15,64,1,20,53,1
0,4,1,15,4,2,4,12,1
0,3,3,22,24,3,0,42,0
0,4,2,26,11,2,3,34,2
0,2,2,16,1,1,0,15,0
0,3,4,16,23,2,0,32,4
0,3,5,11,28,3,5,28,0
0,2,3,11,20,1,0,28,1
0,2,1,15,0,1,0,14,0
0,2,8,8,55,2,7,48,6
3,2,3,9,20,1,1,24,2
0,3,10,11,43,3,3,44,8
57,4,4,31,71,3,4,87,12
0,3,4,18,24,2,0,37,3
0,2,5,10,32,1,4,33,2
0,4,2,13,11,3,10,14,1
0,2,17,8,81,1,12,60,13
0,2,1,27,0,1,0,26,0
9,2,4,7,22,2,6,18,2
0,2,11,14,81,2,2,82,7
0,4,3,14,17,3,0,30,2
0,2,2,9,8,1,0,15,0
0,3,2,18,15,3,0,30,0
0,2,7,21,43,1,1,55,6
0,2,5,18,31,1,8,36,2
0,2,10,12,47,1,15,34,6
0,2,5,14,61,1,19,39,17
0,2,2,21,1,1,0,20,0
0,2,13,11,71,2,0,69,9
0,2,10,13,57,1,7,53,5
0,3,3,21,15,3,0,32,0
42,3,4,13,63,3,3,65,9
0,3,2,19,13,2,0,29,0
0,3,5,27,27,2,0,48,2
0,2,6,30,33,2,0,57,4
0,18,2,188,7,13,54,123,4
36,4,4,15,51,4,2,56,8
80,3,5,12,108,3,10,103,7
0,3,6,17,33,3,0,47,3
13,2,4,16,30,2,4,37,2
0,4,4,19,25,3,0,42,3
0,2,11,14,59,1,4,58,8
53,2,4,16,71,2,2,75,12
117,3,3,25,127,3,6,124,24
0,3,4,25,17,2,0,37,1
335,4,10,32,391,3,84,304,33
0,3,2,16,11,2,0,24,0
0,3,2,11,9,3,0,21,1
0,2,3,13,19,2,1,32,1
0,2,5,21,28,2,0,44,2
64,2,7,11,160,2,78,86,1
0,3,2,25,1,2,0,23,0
0,3,2,33,1,2,0,31,0
106,3,3,21,116,5,6,114,17
0,2,15,10,83,2,4,78,13
0,2,2,15,15,1,0,32,1
0,3,1,23,0,2,0,21,0
12,2,3,17,23,2,0,39,4
0,2,2,11,1,1,0,10,0
0,2,7,19,53,1,13,52,4
0,2,2,20,1,1,0,19,0
0,4,3,19,30,4,2,41,1
0,2,7,22,45,1,0,60,6
0,3,1,13,6,2,0,17,0
0,3,3,20,13,2,0,29,1
18,3,3,17,71,5,1,72,7
0,2,2,10,9,2,0,21,1
0,2,9,15,43,2,0,49,7
0,2,7,10,33,1,10,26,4
0,2,7,10,42,1,10,35,4
0,2,1,9,0,1,0,8,0
0,2,8,15,43,2,4,46,5
0,2,2,9,82,1,30,36,28
0,4,4,16,28,4,0,38,1
0,2,2,22,1,1,0,21,0
0,2,2,25,8,2,0,35,1
0,2,2,13,1,1,0,12,0
60,3,3,23,70,3,4,79,12
0,5,4,26,27,5,4,42,0
0,2,12,10,80,1,32,50,8
0,2,7,10,50,1,4,49,4
0,14,4,74,119,11,26,155,5
0,2,3,14,12,2,2,21,0
0,2,4,8,21,1,12,13,0
0,3,4,16,21,2,0,32,2
134,4,3,17,144,3,8,131,24
0,3,2,14,11,2,3,19,0
13,2,2,11,19,1,1,25,3
21,2,3,15,31,2,0,40,4
0,2,3,13,15,2,2,23,0
0,3,9,13,42,3,10,39,4
0,2,4,14,23,1,0,33,1
0,3,2,15,12,3,0,24,0
0,3,7,13,42,3,8,39,4
0,2,2,11,22,1,2,28,1
0,2,3,12,20,2,3,31,1
0,2,2,27,1,1,0,26,0
0,2,8,12,47,1,0,51,2
0,2,6,10,43,1,0,47,3
44,3,2,32,65,2,57,36,2
0,3,3,14,19,3,0,29,0
0,4,2,27,1,2,0,24,1
0,2,11,23,52,1,8,56,5
0,2,3,16,12,1,4,21,0
0,3,6,12,38,3,2,45,3
60,5,7,23,98,4,26,86,7
48,3,3,19,58,3,4,65,10
0,3,6,19,45,2,0,57,4
0,3,2,23,21,2,2,35,5
0,2,2,13,17,1,3,24,1
0,3,4,12,27,3,4,34,1
0,2,2,12,16,1,3,22,1
0,2,5,7,24,2,0,26,2
0,3,2,20,13,3,0,30,0
13,2,2,11,19,1,3,24,2
45,7,8,33,72,8,26,62,5
22,2,2,12,34,1,15,27,3
82,3,3,10,92,3,4,85,15
36,3,3,17,65,3,5,66,8
0,2,2,8,1,1,0,7,0
16,2,3,10,26,2,1,30,3
0,2,4,20,21,2,0,42,1
0,2,2,17,1,1,0,16,0
0,2,7,10,48,1,10,41,4
13,2,3,11,23,2,2,32,3
0,2,5,17,34,1,0,46,3
0,3,9,11,128,3,24,109,3
0,3,7,17,50,3,10,49,4
0,2,2,24,15,2,0,37,0
0,3,2,16,14,2,0,27,1
0,2,5,11,49,2,4,51,1
0,4,2,26,10,4,0,32,0
0,2,5,21,33,2,2,47,0
0,2,1,11,11,1,0,21,0
12,2,3,9,85,4,22,57,19
8,3,3,13,16,3,1,27,3
0,2,4,10,29,1,10,25,0
0,2,7,13,34,2,5,35,3
47,3,5,15,64,3,16,53,10
0,2,2,12,1,1,0,11,0
0,3,4,15,18,1,0,28,2
94,3,4,26,111,4,5,113,14
80,3,5,12,108,3,10,103,7
8,2,3,10,19,2,1,25,1
13,2,5,11,40,2,3,42,2
0,2,6,10,41,1,0,45,3
0,2,7,16,42,2,3,48,2
0,2,15,20,94,1,16,83,7
7,3,4,14,29,3,1,40,4
0,2,7,11,50,1,8,44,6
11,2,3,14,27,2,7,30,2
0,2,2,21,16,2,0,35,0
0,2,3,18,42,2,0,57,0
0,2,11,16,50,1,14,41,5
0,2,5,22,32,2,0,49,3
0,3,9,16,68,3,3,75,6
0,3,3,18,16,3,0,30,0
0,2,2,8,1,1,0,7,0
0,2,4,11,28,1,6,29,1
0,3,3,18,15,2,3,30,2
0,4,2,20,2,4,16,5,2
0,2,2,17,10,1,0,25,0
0,2,2,15,1,1,0,14,0
0,3,4,19,24,4,0,38,0
0,2,5,10,33,1,10,28,1
0,2,2,21,1,1,0,20,0
0,3,3,20,18,2,0,34,2
0,2,8,14,39,2,5,40,5
0,3,3,10,15,2,0,21,1
0,2,10,15,64,1,20,53,1
7,3,12,14,82,3,1,85,11
33,2,3,18,53,2,3,62,4
0,2,2,9,64,1,27,27,22
0,3,5,19,33,3,0,46,0
0,4,1,36,0,2,0,33,1
0,4,4,25,15,3,0,34,1
0,2,9,15,75,2,23,58,7
0,3,1,23,27,2,0,45,3
0,6,2,29,1,1,0,24,4
0,4,2,18,11,4,0,29,1
0,2,4,12,29,2,1,36,0
0,2,7,15,33,1,8,33,4
170,5,3,20,180,4,25,167,9
0,3,4,15,28,3,2,35,1
78,3,3,28,88,3,26,84,8
0,2,5,14,26,1,0,35,0
0,2,3,13,19,2,2,27,0
0,2,10,15,64,1,19,54,1
0,2,7,7,61,1,0,61,1
0,2,1,10,8,1,0,17,0
18,2,10,11,80,2,4,78,11
28,2,4,8,39,2,1,36,7
13,2,2,11,19,1,0,26,3
0,3,6,15,28,2,4,32,3
0,2,1,14,27,1,0,40,0
15,2,4,24,37,2,0,56,2
0,3,4,16,25,2,0,36,2
0,3,12,27,52,3,6,60,8
0,2,4,11,30,1,6,31,1
0,2,5,17,33,2,0,45,2
48,5,3,24,58,3,5,67,12
0,2,23,15,106,1,8,94,19
0,2,6,11,43,1,0,48,4
12,2,3,15,24,2,4,31,2
37,3,3,18,91,5,1,90,10
0,2,9,12,48,1,6,45,3
11,2,3,8,27,2,3,28,2
27,4,3,25,37,4,1,56,6
0,2,9,17,55,1,2,61,5
0,2,24,13,108,2,8,93,21
0,2,4,10,23,2,4,25,1
0,2,8,10,48,1,10,40,5
20,2,5,27,42,3,10,58,2
0,2,2,19,1,1,0,18,0
